month,container,dry_bulk,general_cargo,roro,tanker,cargo
2022-05,0.161217587373168,0.07459601653513717,0.14186396091694853,0.009958662157083803,0.22472754603532508,0.38763622698233746
2022-06,0.16406118675407633,0.07345772398722475,0.1445621112792066,0.014120020171457387,0.20759791561606994,0.39620104219196506
2022-07,0.16353203697800447,0.07586866432897672,0.13165444692381256,0.01306981192221868,0.23175007969397513,0.38412496015301245
2022-08,0.1648927965448095,0.07527379299706925,0.1308036402899892,0.012648465216720655,0.23276260990282277,0.38361869504858864
2022-09,0.1568627450980392,0.07706338349293206,0.14227086183310533,0.012159902720778234,0.2232862137102903,0.38835689314485483
2022-10,0.1628178895059924,0.06547793042969892,0.1411867874890383,0.014030985092078339,0.2329728149663841,0.38351359251680794
2022-11,0.16474032978887349,0.07073509015256588,0.1382339343504392,0.013561411619664046,0.22545846817691478,0.38727076591154264
2022-12,0.16463506395786306,0.07027840481565087,0.14070729872084273,0.013844996237772762,0.22106847253574116,0.38946576373212943
2023-01,0.16485867074102367,0.06860198624904507,0.14300993124522537,0.011306340718105424,0.2244461420932009,0.38777692895339955
2023-02,0.16934282403575568,0.07051812613805661,0.13789107763615296,0.011587485515643106,0.2213209733487833,0.38933951332560834
2023-03,0.16625952004598363,0.07572927144704698,0.1482971691334962,0.011352205776692053,0.1967236671935623,0.40163816640321887
2023-04,0.16142955801104972,0.07372237569060773,0.13777624309392264,0.011912983425414365,0.23031767955801105,0.38484116022099446
2023-05,0.16594561186650186,0.06891223733003708,0.14555006180469715,0.012360939431396786,0.21446229913473425,0.3927688504326329
2023-06,0.1641314268329784,0.07210222087009431,0.14435655613020992,0.011712808031639793,0.21539397627015516,0.39230301186492245
2023-07,0.1648850490554986,0.0708742129155074,0.1394054766437253,0.011421877288036316,0.2268267681944648,0.3865866159027676
2023-08,0.15963117706382365,0.07448494453248812,0.14335110214666474,0.012390145512174038,0.2202852614896989,0.3898573692551506
2023-09,0.16291469194312796,0.06842417061611375,0.14603080568720378,0.012440758293838863,0.22037914691943128,0.38981042654028436
2023-10,0.15970446149474282,0.07232168229610685,0.14492753623188406,0.01264563796533106,0.2208013640238704,0.3895993179880648
2023-11,0.1592608886933568,0.0730312362516498,0.1459158234345212,0.013638363396392433,0.21630737644815956,0.3918463117759202
2023-12,0.16119534815250994,0.07198586780509347,0.14529662888267333,0.013101722361254233,0.21684086559693802,0.391579567201531
2024-01,0.16585221383088997,0.06589663853102325,0.1445283577669184,0.015400562712868354,0.21664445431660004,0.39167777284169997
2024-02,0.16505636070853463,0.071658615136876,0.14347826086956522,0.015136876006441223,0.20933977455716588,0.39533011272141705
2024-03,0.15628162498192857,0.07459881451496314,0.14457134595923088,0.016914847477230013,0.21526673413329478,0.3923666329333526
2024-04,0.15580341582432902,0.06831648658069013,0.13785291042174974,0.013593586615545486,0.24886720111537122,0.3755663994423144
2024-05,0.16294578138590896,0.06654102638445926,0.14743403885184111,0.014786894752102058,0.2165845172513772,0.3917077413743114
2024-06,0.16143360392096798,0.06494103231735335,0.14320722928472968,0.015622606831061418,0.22959105529177515,0.3852044723541124
2024-07,0.15857605177993528,0.06972639011473963,0.14989702853780523,0.016475433951162105,0.2106501912327155,0.3946749043836422
2024-08,0.16935607806977102,0.06546795758414016,0.1433840479483633,0.01644382972183802,0.210696173351775,0.3946519133241125
2024-09,0.15970592835914282,0.0739871734709839,0.14281245111841076,0.015798529641795712,0.21539183481933363,0.39230408259033317
2024-10,0.1656414762741652,0.06898066783831283,0.13898652606912712,0.015963678968951376,0.22085530169888692,0.38957234915055655
2024-11,0.16375997635234998,0.07715045817321904,0.13050546851906591,0.01744014188590009,0.22228791013892996,0.38885604493053505
2024-12,0.1612001764965436,0.07471687012796,0.13796146492131195,0.015296367112810707,0.22165024268274747,0.38917487865862627
2025-01,0.1669683257918552,0.07873303167420814,0.13318250377073906,0.016289592760180997,0.2096530920060332,0.3951734539969834
2025-02,0.16902768834513845,0.07759175788795879,0.12958789439793947,0.017385705086928525,0.21281390856406954,0.3935930457179652
2025-03,0.1643579766536965,0.07455252918287937,0.1294941634241245,0.016653696498054475,0.22988326848249027,0.38505836575875485
2025-04,0.16757112317053116,0.07712547278408156,0.12974839664528862,0.016280217069560926,0.2185495806610755,0.3907252096694623
2025-05,0.1736857825567503,0.0715352449223417,0.12709080047789725,0.01687574671445639,0.2216248506571087,0.38918757467144566
2025-06,0.16999692591454044,0.07331693821088227,0.12403934829388256,0.01798339993851829,0.2293267752843529,0.38533661235782357
2025-07,0.1679212507237985,0.07165605095541401,0.12955993051534453,0.018529241459177764,0.2246670526925304,0.3876664736537348
2025-08,0.17219113215669393,0.08250825082508251,0.1182379107475965,0.016932127995408237,0.22026115655043765,0.3898694217247812
2025-09,0.16768793902256762,0.07532506351815872,0.13077267971902556,0.01748617545957256,0.21745628456135108,0.3912718577193245
2025-10,0.17569141193595342,0.07365356622998544,0.12867540029112082,0.01572052401746725,0.21251819505094613,0.3937409024745269
2025-11,0.16957988347132782,0.0801901257283042,0.12342839619748544,0.017632628028212204,0.2183379331493407,0.39083103342532965
2025-12,0.16982878297084683,0.07727903748264692,0.1252506555606972,0.019743945704149314,0.21579515656331946,0.39210242171834025
2026-01,0.1706645056726094,0.07649918962722853,0.12350081037277147,0.017504051863857374,0.22366288492706646,0.3881685575364668
2026-02,0.1650467962562995,0.07721382289416846,0.1259899208063355,0.021958243340532757,0.21958243340532757,0.3902087832973362
2026-03,0.17070581991862727,0.07217406686715018,0.12435874756766319,0.016805236157792322,0.23191225897753406,0.38404387051123295
2026-04,0.167223521550284,0.08135649849649182,0.12796525225526229,0.017206815903775475,0.21249582358837288,0.3937520882058136
2026-05,0.15941372015714717,0.08416440012088244,0.13025083106678756,0.016923541855545482,0.2184950135992747,0.39075249320036265
2026-06,0.160774154221274,0.08579701310576043,0.12877171594026213,0.016001219140505944,0.217311795184395,0.3913441024078025
2026-07,0.15663176265270506,0.07853403141361257,0.14034322280395578,0.014107038976148924,0.22076788830715532,0.38961605584642234
2026-08,0.15836734693877552,0.08163265306122448,0.13518367346938776,0.015510204081632653,0.2186122448979592,0.3906938775510204
